source_url,source_type,title,material_id,reported_active_for_co2rr,download_url,original_format,local_filename,status,notes
,ioChem-BD,,338395,yes,,CONTCAR,338395_C-O-H-Cu-cluster_55-D5h_COCO_e1_c1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338396,yes,,CONTCAR,338396_C-O-H-Cu-cluster_55-D5h_COCO_e1_c1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338397,yes,,CONTCAR,338397_C-O-H-Cu-cluster_55-D5h_edge12_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338398,yes,,CONTCAR,338398_C-O-H-Cu-cluster_55-D5h_edge12_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338399,yes,,CONTCAR,338399_C-O-H-Cu-cluster_55-D5h_edge12_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338400,yes,,CONTCAR,338400_C-O-H-Cu-cluster_55-D5h_facet_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338401,yes,,CONTCAR,338401_C-O-H-Cu-cluster_55-D5h_facet_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338402,yes,,CONTCAR,338402_C-O-H-Cu-cluster_55-D5h_edge4_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338403,yes,,CONTCAR,338403_C-O-H-Cu-cluster_55-D5h_edge4_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338404,yes,,CONTCAR,338404_C-O-H-Cu-cluster_55-D5h_edge4_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338405,yes,,CONTCAR,338405_C-O-H-Cu-cluster_55-D5h_edge3_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338406,yes,,CONTCAR,338406_C-O-H-Cu-cluster_55-D5h_edge3_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338407,yes,,CONTCAR,338407_C-O-H-Cu-cluster_55-D5h_edge3_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338408,yes,,CONTCAR,338408_C-O-H-Cu-cluster_55-D5h_corner2_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338409,yes,,CONTCAR,338409_C-O-H-Cu-cluster_55-D5h_corner2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338410,yes,,CONTCAR,338410_C-O-H-Cu-cluster_55-D5h_corner2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338411,yes,,CONTCAR,338411_C-O-H-Cu-cluster_55-D5h_corner1_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338412,yes,,CONTCAR,338412_C-O-H-Cu-cluster_55-D5h_corner1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338413,yes,,CONTCAR,338413_C-O-H-Cu-cluster_55-D5h_corner1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338414,yes,,CONTCAR,338414_C-O-H-Cu-cluster_55-Ih_CHOCHO_e_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338415,yes,,CONTCAR,338415_C-O-H-Cu-cluster_55-Ih_CHOCHO_e_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338416,yes,,CONTCAR,338416_C-O-H-Cu-cluster_55-Ih_CHOCHO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338417,yes,,CONTCAR,338417_C-O-H-Cu-cluster_55-Ih_CHOCHO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338418,yes,,CONTCAR,338418_C-O-H-Cu-cluster_55-Ih_COCHO_e_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338419,yes,,CONTCAR,338419_C-O-H-Cu-cluster_55-Ih_COCHO_e_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338420,yes,,CONTCAR,338420_C-O-H-Cu-cluster_55-Ih_COCHO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338421,yes,,CONTCAR,338421_C-O-H-Cu-cluster_55-Ih_COCHO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338422,yes,,CONTCAR,338422_C-O-H-Cu-cluster_55-Ih_COCO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338423,yes,,CONTCAR,338423_C-O-H-Cu-cluster_55-Ih_COCO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338424,yes,,CONTCAR,338424_C-O-H-Cu-cluster_55-Ih_edge_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338425,yes,,CONTCAR,338425_C-O-H-Cu-cluster_55-Ih_edge_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338426,yes,,CONTCAR,338426_C-O-H-Cu-cluster_55-Ih_edge_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338427,yes,,CONTCAR,338427_C-O-H-Cu-cluster_55-Ih_edge_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338428,yes,,CONTCAR,338428_C-O-H-Cu-cluster_55-Ih_corner_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338429,yes,,CONTCAR,338429_C-O-H-Cu-cluster_55-Ih_corner_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338430,yes,,CONTCAR,338430_C-O-H-Cu-cluster_55-Ih_corner_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338431,yes,,CONTCAR,338431_C-O-H-Cu-cluster_55-Ih_corner_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338432,yes,,CONTCAR,338432_C-O-H-Cu-cluster_225-Wullf_facet3_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338433,yes,,CONTCAR,338433_C-O-H-Cu-cluster_225-Wullf_facet3_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338434,yes,,CONTCAR,338434_C-O-H-Cu-cluster_225-Wullf_facet2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338435,yes,,CONTCAR,338435_C-O-H-Cu-cluster_225-Wullf_facet2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338436,yes,,CONTCAR,338436_C-O-H-Cu-cluster_225-Wullf_facet1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338437,yes,,CONTCAR,338437_C-O-H-Cu-cluster_225-Wullf_facet1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338438,yes,,CONTCAR,338438_C-O-H-Cu-cluster_225-Wullf_edge2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338439,yes,,CONTCAR,338439_C-O-H-Cu-cluster_225-Wullf_edge2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338440,yes,,CONTCAR,338440_C-O-H-Cu-cluster_225-Wullf_edge1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338441,yes,,CONTCAR,338441_C-O-H-Cu-cluster_225-Wullf_edge1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338442,yes,,CONTCAR,338442_C-O-H-Cu-cluster_225-Wullf_corner_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338443,yes,,CONTCAR,338443_C-O-H-Cu-cluster_225-Wullf_corner_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338444,yes,,CONTCAR,338444_C-O-H-Cu-cluster_165-Wullf_facet2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338445,yes,,CONTCAR,338445_C-O-H-Cu-cluster_165-Wullf_facet2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338446,yes,,CONTCAR,338446_C-O-H-Cu-cluster_165-Wullf_facet1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338447,yes,,CONTCAR,338447_C-O-H-Cu-cluster_165-Wullf_facet1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338448,yes,,CONTCAR,338448_C-O-H-Cu-cluster_165-Wullf_edge_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338449,yes,,CONTCAR,338449_C-O-H-Cu-cluster_165-Wullf_edge_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338450,yes,,CONTCAR,338450_C-O-H-Cu-cluster_165-Wullf_corner_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338451,yes,,CONTCAR,338451_C-O-H-Cu-cluster_165-Wullf_corner_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338452,yes,,CONTCAR,338452_C-O-H-Cu-cluster_140-Wullf_CHOCHO_f2_f2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338453,yes,,CONTCAR,338453_C-O-H-Cu-cluster_140-Wullf_CHOCHO_f2_f2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338454,yes,,CONTCAR,338454_C-O-H-Cu-cluster_140-Wullf_CHOCHO_e_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338455,yes,,CONTCAR,338455_C-O-H-Cu-cluster_140-Wullf_CHOCHO_e_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338456,yes,,CONTCAR,338456_C-O-H-Cu-cluster_140-Wullf_CHOCHO_c_f1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338457,yes,,CONTCAR,338457_C-O-H-Cu-cluster_140-Wullf_CHOCHO_c_f1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338458,yes,,CONTCAR,338458_C-O-H-Cu-cluster_140-Wullf_CHOCHO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338459,yes,,CONTCAR,338459_C-O-H-Cu-cluster_140-Wullf_CHOCHO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338460,yes,,CONTCAR,338460_C-O-H-Cu-cluster_140-Wullf_CHOCHO_c_c-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338461,yes,,CONTCAR,338461_C-O-H-Cu-cluster_140-Wullf_CHOCHO_c_c-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338462,yes,,CONTCAR,338462_C-O-H-Cu-cluster_140-Wullf_COCHO_f2_f2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338463,yes,,CONTCAR,338463_C-O-H-Cu-cluster_140-Wullf_COCHO_f2_f2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338464,yes,,CONTCAR,338464_C-O-H-Cu-cluster_140-Wullf_COCHO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338465,yes,,CONTCAR,338465_C-O-H-Cu-cluster_140-Wullf_COCHO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338466,yes,,CONTCAR,338466_C-O-H-Cu-cluster_140-Wullf_COCHO_e_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338467,yes,,CONTCAR,338467_C-O-H-Cu-cluster_140-Wullf_COCHO_e_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338468,yes,,CONTCAR,338468_C-O-H-Cu-cluster_140-Wullf_COCHO_c_f1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338469,yes,,CONTCAR,338469_C-O-H-Cu-cluster_140-Wullf_COCHO_c_f1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338470,yes,,CONTCAR,338470_C-O-H-Cu-cluster_140-Wullf_COCHO_c_c-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338471,yes,,CONTCAR,338471_C-O-H-Cu-cluster_140-Wullf_COCHO_c_c-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338472,yes,,CONTCAR,338472_C-O-H-Cu-cluster_140-Wullf_COCO_f2_f2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338473,yes,,CONTCAR,338473_C-O-H-Cu-cluster_140-Wullf_COCO_f2_f2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338474,yes,,CONTCAR,338474_C-O-H-Cu-cluster_140-Wullf_COCO_e_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338475,yes,,CONTCAR,338475_C-O-H-Cu-cluster_140-Wullf_COCO_e_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338476,yes,,CONTCAR,338476_C-O-H-Cu-cluster_140-Wullf_COCO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338477,yes,,CONTCAR,338477_C-O-H-Cu-cluster_140-Wullf_COCO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338478,yes,,CONTCAR,338478_C-O-H-Cu-cluster_140-Wullf_COCO_c_c-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338479,yes,,CONTCAR,338479_C-O-H-Cu-cluster_140-Wullf_COCO_c_c-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338480,yes,,CONTCAR,338480_C-O-H-Cu-cluster_140-Wullf_facet2_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338481,yes,,CONTCAR,338481_C-O-H-Cu-cluster_140-Wullf_facet2_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338482,yes,,CONTCAR,338482_C-O-H-Cu-cluster_140-Wullf_facet2_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338483,yes,,CONTCAR,338483_C-O-H-Cu-cluster_140-Wullf_facet2_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338484,yes,,CONTCAR,338484_C-O-H-Cu-cluster_140-Wullf_facet1_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338485,yes,,CONTCAR,338485_C-O-H-Cu-cluster_140-Wullf_facet1_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338486,yes,,CONTCAR,338486_C-O-H-Cu-cluster_140-Wullf_facet1_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338487,yes,,CONTCAR,338487_C-O-H-Cu-cluster_140-Wullf_edge_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338488,yes,,CONTCAR,338488_C-O-H-Cu-cluster_140-Wullf_edge_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338489,yes,,CONTCAR,338489_C-O-H-Cu-cluster_140-Wullf_edge_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338490,yes,,CONTCAR,338490_C-O-H-Cu-cluster_140-Wullf_edge_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338491,yes,,CONTCAR,338491_C-O-H-Cu-cluster_140-Wullf_corner_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338492,yes,,CONTCAR,338492_C-O-H-Cu-cluster_140-Wullf_corner_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338493,yes,,CONTCAR,338493_C-O-H-Cu-cluster_140-Wullf_corner_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338494,yes,,CONTCAR,338494_C-O-H-Cu-cluster_140-Wullf_corner_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338495,yes,,CONTCAR,338495_C-O-H-Cu-cluster_79-Wullf_CHOCHO_f_f-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338496,yes,,CONTCAR,338496_C-O-H-Cu-cluster_79-Wullf_CHOCHO_f_f-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338497,yes,,CONTCAR,338497_C-O-H-Cu-cluster_79-Wullf_CHOCHO_f_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338498,yes,,CONTCAR,338498_C-O-H-Cu-cluster_79-Wullf_CHOCHO_f_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338499,yes,,CONTCAR,338499_C-O-H-Cu-cluster_79-Wullf_CHOCHO_c_f-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338500,yes,,CONTCAR,338500_C-O-H-Cu-cluster_79-Wullf_CHOCHO_c_f-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338501,yes,,CONTCAR,338501_C-O-H-Cu-cluster_79-Wullf_CHOCHO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338502,yes,,CONTCAR,338502_C-O-H-Cu-cluster_79-Wullf_CHOCHO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338503,yes,,CONTCAR,338503_C-O-H-Cu-cluster_79-Wullf_CHOCHO_c_c-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338504,yes,,CONTCAR,338504_C-O-H-Cu-cluster_79-Wullf_CHOCHO_c_c-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338505,yes,,CONTCAR,338505_C-O-H-Cu-cluster_79-Wullf_COCHO_f_f-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338506,yes,,CONTCAR,338506_C-O-H-Cu-cluster_79-Wullf_COCHO_f_f-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338507,yes,,CONTCAR,338507_C-O-H-Cu-cluster_79-Wullf_COCHO_f_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338508,yes,,CONTCAR,338508_C-O-H-Cu-cluster_79-Wullf_COCHO_f_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338509,yes,,CONTCAR,338509_C-O-H-Cu-cluster_79-Wullf_COCHO_c_f-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338510,yes,,CONTCAR,338510_C-O-H-Cu-cluster_79-Wullf_COCHO_c_f-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338511,yes,,CONTCAR,338511_C-O-H-Cu-cluster_79-Wullf_COCHO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338512,yes,,CONTCAR,338512_C-O-H-Cu-cluster_79-Wullf_COCHO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338513,yes,,CONTCAR,338513_C-O-H-Cu-cluster_79-Wullf_COCHO_c_c-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338514,yes,,CONTCAR,338514_C-O-H-Cu-cluster_79-Wullf_COCHO_c_c-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338515,yes,,CONTCAR,338515_C-O-H-Cu-cluster_79-Wullf_COCO_f_f-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338516,yes,,CONTCAR,338516_C-O-H-Cu-cluster_79-Wullf_COCO_f_f-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338517,yes,,CONTCAR,338517_C-O-H-Cu-cluster_79-Wullf_COCO_c_e-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338518,yes,,CONTCAR,338518_C-O-H-Cu-cluster_79-Wullf_COCO_c_e-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338519,yes,,CONTCAR,338519_C-O-H-Cu-cluster_79-Wullf_COCO_c_c-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338520,yes,,CONTCAR,338520_C-O-H-Cu-cluster_79-Wullf_COCO_c_c-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338521,yes,,CONTCAR,338521_C-O-H-Cu-cluster_79-Wullf_facet_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338522,yes,,CONTCAR,338522_C-O-H-Cu-cluster_79-Wullf_facet_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338523,yes,,CONTCAR,338523_C-O-H-Cu-cluster_79-Wullf_facet_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338524,yes,,CONTCAR,338524_C-O-H-Cu-cluster_79-Wullf_facet_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338525,yes,,CONTCAR,338525_C-O-H-Cu-cluster_79-Wullf_edge_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338526,yes,,CONTCAR,338526_C-O-H-Cu-cluster_79-Wullf_edge_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338527,yes,,CONTCAR,338527_C-O-H-Cu-cluster_79-Wullf_edge_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338528,yes,,CONTCAR,338528_C-O-H-Cu-cluster_79-Wullf_edge_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338529,yes,,CONTCAR,338529_C-O-H-Cu-cluster_79-Wullf_corner_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338530,yes,,CONTCAR,338530_C-O-H-Cu-cluster_79-Wullf_corner_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338531,yes,,CONTCAR,338531_C-O-H-Cu-cluster_79-Wullf_corner_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338532,yes,,CONTCAR,338532_C-O-H-Cu-cluster_79-Wullf_corner_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338533,yes,,CONTCAR,338533_C-O-H-Cu-cluster_38-Wullf_CHOCHO_c_f-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338534,yes,,CONTCAR,338534_C-O-H-Cu-cluster_38-Wullf_CHOCHO_c_f-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338535,yes,,CONTCAR,338535_C-O-H-Cu-cluster_38-Wullf_CHOCHO_c1_c2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338536,yes,,CONTCAR,338536_C-O-H-Cu-cluster_38-Wullf_CHOCHO_c1_c2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338537,yes,,CONTCAR,338537_C-O-H-Cu-cluster_38-Wullf_CHOCHO_c1_c1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338538,yes,,CONTCAR,338538_C-O-H-Cu-cluster_38-Wullf_CHOCHO_c1_c1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338539,yes,,CONTCAR,338539_C-O-H-Cu-cluster_38-Wullf_COCHO_c_f-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338540,yes,,CONTCAR,338540_C-O-H-Cu-cluster_38-Wullf_COCHO_c_f-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338541,yes,,CONTCAR,338541_C-O-H-Cu-cluster_38-Wullf_COCHO_c1_c2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338542,yes,,CONTCAR,338542_C-O-H-Cu-cluster_38-Wullf_COCHO_c1_c2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338543,yes,,CONTCAR,338543_C-O-H-Cu-cluster_38-Wullf_COCHO_c1_c1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338544,yes,,CONTCAR,338544_C-O-H-Cu-cluster_38-Wullf_COCHO_c1_c1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338545,yes,,CONTCAR,338545_C-O-H-Cu-cluster_38-Wullf_COCO_c1_c2-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338546,yes,,CONTCAR,338546_C-O-H-Cu-cluster_38-Wullf_COCO_c1_c2-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338547,yes,,CONTCAR,338547_C-O-H-Cu-cluster_38-Wullf_COCO_c1_c1-fs.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338548,yes,,CONTCAR,338548_C-O-H-Cu-cluster_38-Wullf_COCO_c1_c1-is.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338549,yes,,CONTCAR,338549_C-O-H-Cu-cluster_38-Wullf_facet_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338550,yes,,CONTCAR,338550_C-O-H-Cu-cluster_38-Wullf_facet_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338551,yes,,CONTCAR,338551_C-O-H-Cu-cluster_38-Wullf_facet_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338552,yes,,CONTCAR,338552_C-O-H-Cu-cluster_38-Wullf_facet_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338553,yes,,CONTCAR,338553_C-O-H-Cu-cluster_38-Wullf_corner_CHOH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338554,yes,,CONTCAR,338554_C-O-H-Cu-cluster_38-Wullf_corner_COH.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338555,yes,,CONTCAR,338555_C-O-H-Cu-cluster_38-Wullf_corner_CHO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338556,yes,,CONTCAR,338556_C-O-H-Cu-cluster_38-Wullf_corner_CO.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338571,yes,,CONTCAR,338571_bare-Cu-cluster_symmetric__225Wullf.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338572,yes,,CONTCAR,338572_bare-Cu-cluster_symmetric__165Wullf.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338573,yes,,CONTCAR,338573_bare-Cu-cluster_symmetric__140Wullf.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338574,yes,,CONTCAR,338574_bare-Cu-cluster_symmetric__85Wullf.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338575,yes,,CONTCAR,338575_bare-Cu-cluster_symmetric__79Wullf.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338576,yes,,CONTCAR,338576_bare-Cu-cluster_symmetric__38Wullf.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338577,yes,,CONTCAR,338577_bare-Cu-cluster_symmetric__309Oh.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338578,yes,,CONTCAR,338578_bare-Cu-cluster_symmetric__147Oh.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338579,yes,,CONTCAR,338579_bare-Cu-cluster_symmetric__309D5h.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338580,yes,,CONTCAR,338580_bare-Cu-cluster_symmetric__147D5h.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338581,yes,,CONTCAR,338581_bare-Cu-cluster_symmetric__55D5h.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338582,yes,,CONTCAR,338582_bare-Cu-cluster_symmetric__309Ih.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338583,yes,,CONTCAR,338583_bare-Cu-cluster_symmetric__147Ih.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338584,yes,,CONTCAR,338584_bare-Cu-cluster_symmetric__55Ih.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338585,yes,,CONTCAR,338585_bare-Cu-cluster_symmetric__13Ih.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338586,yes,,CONTCAR,338586_bare-Cu-cluster_rpso_130.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338587,yes,,CONTCAR,338587_bare-Cu-cluster_rpso_100.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338588,yes,,CONTCAR,338588_bare-Cu-cluster_rpso_51.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338589,yes,,CONTCAR,338589_bare-Cu-cluster_rpso_31.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338590,yes,,CONTCAR,338590_bare-Cu-cluster_rpso_320.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338591,yes,,CONTCAR,338591_bare-Cu-cluster_rpso_220.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338592,yes,,CONTCAR,338592_bare-Cu-cluster_rpso_260.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338593,yes,,CONTCAR,338593_bare-Cu-cluster_rpso_180.cif,downloaded_converted,Pre-existing file
