filename,n_atoms,composition,metal_score,d_band_proxy,active_site_score,size_score,en_score,intermediate_score,surface_ratio,total_score,label,error
zenodo_10410523_Pd72C5H6.cif,83,C5 H6 Pd72,0.7833,0.6598,0.3333,0.9751,1.0,0.4,0.5783,64.1,likely_active,
zenodo_10410523_Pd72C6H6.cif,84,C6 H6 Pd72,0.7833,0.6573,0.3333,0.9751,1.0,0.4,0.5714,63.99,likely_active,
zenodo_10410523_Pd72C6H6O.cif,85,C6 H6 O1 Pd72,0.7833,0.6585,0.3333,0.9751,1.0,0.5,0.5647,65.94,likely_active,
zenodo_10410523_Pd72C6H6S.cif,85,C6 H6 Pd72 S1,0.7833,0.6591,0.3333,0.9751,1.0,0.0,0.5647,55.95,uncertain,
zenodo_10410523_Pd72C6H7N.cif,86,C6 H7 N1 Pd72,0.7833,0.6573,0.3333,0.9751,1.0,0.4,0.5581,63.86,likely_active,
zenodo_10410523_Pd72C7H8.cif,87,C7 H8 Pd72,0.7833,0.6579,0.3333,0.9751,1.0,0.3,0.5517,61.8,likely_active,
zenodo_10410523_Pd72C8H10.cif,90,C8 H10 Pd72,0.7833,0.6598,0.3333,0.9751,1.0,0.3,0.5333,61.65,likely_active,
zenodo_10410523_Pd72C8H6O.cif,87,C8 H6 O1 Pd72,0.7833,0.6579,0.3333,0.9751,1.0,1.0,0.5517,75.8,likely_active,
zenodo_10410523_Pd72C8H6S.cif,87,C8 H6 Pd72 S1,0.7833,0.6567,0.3333,0.9751,1.0,0.4,0.5517,63.78,likely_active,
zenodo_10410523_Pd72C8H7N.cif,88,C8 H7 N1 Pd72,0.7833,0.6573,0.3333,0.9751,1.0,0.5,0.5455,65.73,likely_active,
zenodo_10410523_Pd72C9H7N.cif,89,C9 H7 N1 Pd72,0.7833,0.6567,0.3333,0.9751,1.0,0.3,0.5393,61.66,likely_active,
zenodo_10410523_Pd72C9H8.cif,89,C9 H8 Pd72,0.7833,0.6579,0.3194,0.9751,1.0,0.2,0.5169,59.25,uncertain,
zenodo_10410523_Pd72CH2O.cif,76,C1 H2 O1 Pd72,0.7833,0.661,0.3333,0.9751,1.0,1.0,0.6316,76.65,likely_active,
zenodo_10410523_Pd72CH2O2.cif,77,C1 H2 O2 Pd72,0.7833,0.6604,0.3333,0.9751,1.0,1.0,0.6234,76.56,likely_active,
zenodo_10410523_Pd72CH2O3.cif,78,C1 H2 O3 Pd72,0.7833,0.6616,0.3333,0.9751,1.0,0.6,0.6154,68.49,likely_active,
zenodo_10410523_Pd72CH2S.cif,76,C1 H2 Pd72 S1,0.7833,0.6604,0.3333,0.9751,1.0,0.0,0.6316,56.64,uncertain,
zenodo_10410523_Pd72CH3N.cif,77,C1 H3 N1 Pd72,0.7833,0.6604,0.3333,0.9751,1.0,0.2,0.6234,60.56,likely_active,
zenodo_10410523_Pd72CH3NO.cif,78,C1 H3 N1 O1 Pd72,0.7833,0.6604,0.3333,0.9751,1.0,0.5,0.6154,66.48,likely_active,
zenodo_10410523_Pd72CH3NO2.cif,79,C1 H3 N1 O2 Pd72,0.7833,0.6616,0.3333,0.9751,1.0,0.5,0.6076,66.42,likely_active,
zenodo_10410523_Pd72CH4N2.cif,79,C1 H4 N2 Pd72,0.7833,0.6616,0.3333,0.9751,1.0,0.0,0.6076,56.42,uncertain,
zenodo_10410523_Pd72CH4S.cif,78,C1 H4 Pd72 S1,0.7833,0.6616,0.3333,0.9751,1.0,0.1,0.6154,58.49,uncertain,
zenodo_10410523_Pd72CH5N.cif,79,C1 H5 N1 Pd72,0.7833,0.6616,0.3333,0.9751,1.0,0.2,0.6076,60.42,likely_active,
zenodo_10410523_Pt192C12H26.cif,230,C12 H26 Pt192,0.7833,0.5755,0.4896,0.7067,1.0,0.6,0.8174,68.88,likely_active,
zenodo_10410523_Pt192C15H32.cif,239,C15 H32 Pt192,0.7833,0.5753,0.4844,0.7067,1.0,0.5,0.7782,66.41,likely_active,
zenodo_10410523_Pt192C16H18.cif,226,C16 H18 Pt192,0.7833,0.5732,0.4583,0.7067,1.0,0.4,0.7788,63.99,likely_active,
zenodo_10410523_Pt192C22H22O8.cif,244,C22 H22 O8 Pt192,0.7833,0.5746,0.4792,0.7067,1.0,0.0,0.7541,56.08,uncertain,
zenodo_10410523_Pt48C10H8.cif,66,C10 H8 Pt48,0.7833,0.5667,0.3542,0.9996,1.0,0.0,0.5152,54.63,uncertain,
zenodo_10410523_Pt48C2H2.cif,52,C2 H2 Pt48,0.7833,0.5741,0.4792,0.9996,1.0,0.0,0.8846,60.31,likely_active,
zenodo_10410523_Pt48C2H4.cif,54,C2 H4 Pt48,0.7833,0.5741,0.4792,0.9996,1.0,0.0,0.8519,59.98,uncertain,
zenodo_10410523_Pt48C2H4O.cif,55,C2 H4 O1 Pt48,0.7833,0.5741,0.4583,0.9996,1.0,1.0,0.8,79.15,likely_active,
zenodo_10410523_Pt48C2H4O2.cif,56,C2 H4 O2 Pt48,0.7833,0.576,0.5,0.9996,1.0,0.1667,0.8571,63.71,likely_active,
zenodo_10410523_Pt48C2H4O3.cif,57,C2 H4 O3 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.1667,0.807,62.88,likely_active,
zenodo_10410523_Pt48C2H4S.cif,55,C2 H4 Pt48 S1,0.7833,0.5723,0.4375,0.9996,1.0,0.0,0.7636,58.45,uncertain,
zenodo_10410523_Pt48C2H5N.cif,56,C2 H5 N1 Pt48,0.7833,0.5732,0.4375,0.9996,1.0,0.0,0.75,58.32,uncertain,
zenodo_10410523_Pt48C2H5NO.cif,57,C2 H5 N1 O1 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.1,0.807,61.55,likely_active,
zenodo_10410523_Pt48C2H5NO2.cif,58,C2 H5 N1 O2 Pt48,0.7833,0.576,0.5,0.9996,1.0,0.1667,0.8276,63.41,likely_active,
zenodo_10410523_Pt48C2H6.cif,56,C2 H6 Pt48,0.7833,0.576,0.5,0.9996,1.0,0.1,0.8571,62.37,likely_active,
zenodo_10410523_Pt48C2H6N2.cif,58,C2 H6 N2 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.1,0.7931,61.41,likely_active,
zenodo_10410523_Pt48C2H6O.cif,57,C2 H6 O1 Pt48,0.7833,0.576,0.5,0.9996,1.0,0.0,0.8421,60.22,likely_active,
zenodo_10410523_Pt48C2H6S.cif,57,C2 H6 Pt48 S1,0.7833,0.5751,0.4792,0.9996,1.0,0.1,0.807,61.55,likely_active,
zenodo_10410523_Pt48C2H7N.cif,58,C2 H7 N1 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.3,0.7931,65.41,likely_active,
zenodo_10410523_Pt48C3H4.cif,55,C3 H4 Pt48,0.7833,0.5723,0.4375,0.9996,1.0,0.0,0.7636,58.45,uncertain,
zenodo_10410523_Pt48C3H6.cif,57,C3 H6 Pt48,0.7833,0.5741,0.4792,0.9996,1.0,0.0,0.807,59.53,uncertain,
zenodo_10410523_Pt48C3H6O.cif,58,C3 H6 O1 Pt48,0.7833,0.576,0.5,0.9996,1.0,0.0,0.8276,60.08,likely_active,
zenodo_10410523_Pt48C3H6O2.cif,59,C3 H6 O2 Pt48,0.7833,0.576,0.5,0.9996,1.0,0.1667,0.8136,63.27,likely_active,
zenodo_10410523_Pt48C3H6O3.cif,60,C3 H6 O3 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.2667,0.7667,64.48,likely_active,
zenodo_10410523_Pt48C3H6S.cif,58,C3 H6 Pt48 S1,0.7833,0.5714,0.4167,0.9996,1.0,0.2,0.6897,61.38,likely_active,
zenodo_10410523_Pt48C3H7N.cif,59,C3 H7 N1 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.1,0.7797,61.27,likely_active,
zenodo_10410523_Pt48C3H7NO.cif,60,C3 H7 N1 O1 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.5,0.7667,69.14,likely_active,
zenodo_10410523_Pt48C3H7NO2.cif,61,C3 H7 N1 O2 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.6,0.7541,71.02,likely_active,
zenodo_10410523_Pt48C3H8.cif,59,C3 H8 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.1,0.7797,61.27,likely_active,
zenodo_10410523_Pt48C3H8N2.cif,61,C3 H8 N2 Pt48,0.7833,0.5732,0.4375,0.9996,1.0,0.2,0.6885,61.71,likely_active,
zenodo_10410523_Pt48C3H8O.cif,60,C3 H8 O1 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.2667,0.7667,64.48,likely_active,
zenodo_10410523_Pt48C3H8S.cif,60,C3 H8 Pt48 S1,0.7833,0.5751,0.4792,0.9996,1.0,0.1,0.7667,61.14,likely_active,
zenodo_10410523_Pt48C3H9N.cif,61,C3 H9 N1 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.3,0.7541,65.02,likely_active,
zenodo_10410523_Pt48C4H10.cif,62,C4 H10 Pt48,0.7833,0.576,0.5,0.9996,1.0,0.1,0.7742,61.54,likely_active,
zenodo_10410523_Pt48C4H10N2.cif,64,C4 H10 N2 Pt48,0.7833,0.5732,0.4375,0.9996,1.0,0.1,0.6562,59.38,uncertain,
zenodo_10410523_Pt48C4H10O.cif,63,C4 H10 O1 Pt48,0.7833,0.576,0.5,0.9996,1.0,0.1667,0.7619,62.76,likely_active,
zenodo_10410523_Pt48C4H10S.cif,63,C4 H10 Pt48 S1,0.7833,0.5741,0.4583,0.9996,1.0,0.1,0.6984,60.13,likely_active,
zenodo_10410523_Pt48C4H11N.cif,64,C4 H11 N1 Pt48,0.7833,0.5741,0.4583,0.9996,1.0,0.3,0.6875,64.02,likely_active,
zenodo_10410523_Pt48C4H4O.cif,57,C4 H4 O1 Pt48,0.7833,0.5714,0.4167,0.9996,1.0,0.8333,0.7018,74.17,likely_active,
zenodo_10410523_Pt48C4H4S.cif,57,C4 H4 Pt48 S1,0.7833,0.5714,0.4167,0.9996,1.0,0.0,0.7018,57.5,uncertain,
zenodo_10410523_Pt48C4H5N.cif,58,C4 H5 N1 Pt48,0.7833,0.5723,0.4375,0.9996,1.0,0.0,0.7241,58.05,uncertain,
zenodo_10410523_Pt48C4H6.cif,58,C4 H6 Pt48,0.7833,0.5741,0.4792,0.9996,1.0,0.0,0.7931,59.39,uncertain,
zenodo_10410523_Pt48C4H8.cif,60,C4 H8 Pt48,0.7833,0.5741,0.4792,0.9996,1.0,0.1,0.7667,61.13,likely_active,
zenodo_10410523_Pt48C4H8O.cif,61,C4 H8 O1 Pt48,0.7833,0.576,0.5,0.9996,1.0,0.0,0.7869,59.67,uncertain,
zenodo_10410523_Pt48C4H8O2.cif,62,C4 H8 O2 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.1667,0.7419,62.23,likely_active,
zenodo_10410523_Pt48C4H8O3.cif,63,C4 H8 O3 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.1667,0.7302,62.11,likely_active,
zenodo_10410523_Pt48C4H8S.cif,61,C4 H8 Pt48 S1,0.7833,0.5714,0.4167,0.9996,1.0,0.2,0.6557,61.04,likely_active,
zenodo_10410523_Pt48C4H9N.cif,62,C4 H9 N1 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.1,0.7419,60.9,likely_active,
zenodo_10410523_Pt48C4H9NO.cif,63,C4 H9 N1 O1 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.5,0.7302,68.78,likely_active,
zenodo_10410523_Pt48C4H9NO2.cif,64,C4 H9 N1 O2 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.5,0.7188,68.66,likely_active,
zenodo_10410523_Pt48C5H5N.cif,59,C5 H5 N1 Pt48,0.7833,0.5704,0.375,0.9996,1.0,0.5,0.6102,65.94,likely_active,
zenodo_10410523_Pt48C5H6.cif,59,C5 H6 Pt48,0.7833,0.5723,0.4375,0.9996,1.0,0.1,0.7119,59.93,uncertain,
zenodo_10410523_Pt48C6H6.cif,60,C6 H6 Pt48,0.7833,0.576,0.5,0.9996,1.0,0.0,0.8,59.8,uncertain,
zenodo_10410523_Pt48C6H6O.cif,61,C6 H6 O1 Pt48,0.7833,0.5704,0.4375,0.9996,1.0,0.1,0.6885,59.67,uncertain,
zenodo_10410523_Pt48C6H6S.cif,61,C6 H6 Pt48 S1,0.7833,0.5695,0.3958,0.9996,1.0,0.0,0.623,56.37,uncertain,
zenodo_10410523_Pt48C6H7N.cif,62,C6 H7 N1 Pt48,0.7833,0.5695,0.3958,0.9996,1.0,0.0,0.6129,56.27,uncertain,
zenodo_10410523_Pt48C7H8.cif,63,C7 H8 Pt48,0.7833,0.5704,0.4167,0.9996,1.0,0.2,0.6349,60.82,likely_active,
zenodo_10410523_Pt48C8H10.cif,66,C8 H10 Pt48,0.7833,0.5704,0.375,0.9996,1.0,0.4,0.5455,63.3,likely_active,
zenodo_10410523_Pt48C8H6O.cif,63,C8 H6 O1 Pt48,0.7833,0.5686,0.3958,0.9996,1.0,0.8333,0.6032,72.83,likely_active,
zenodo_10410523_Pt48C8H6S.cif,63,C8 H6 Pt48 S1,0.7833,0.5677,0.3542,0.9996,1.0,0.0,0.5397,54.89,uncertain,
zenodo_10410523_Pt48C8H7N.cif,64,C8 H7 N1 Pt48,0.7833,0.5686,0.375,0.9996,1.0,0.1,0.5625,57.44,uncertain,
zenodo_10410523_Pt48C9H7N.cif,65,C9 H7 N1 Pt48,0.7833,0.5667,0.3542,0.9996,1.0,0.0,0.5231,54.71,uncertain,
zenodo_10410523_Pt48C9H8.cif,65,C9 H8 Pt48,0.7833,0.5686,0.375,0.9996,1.0,0.2,0.5538,59.35,uncertain,
zenodo_10410523_Pt48CH2O.cif,52,C1 H2 O1 Pt48,0.7833,0.5741,0.4583,0.9996,1.0,1.0,0.8462,79.61,likely_active,
zenodo_10410523_Pt48CH2O2.cif,53,C1 H2 O2 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.1667,0.8679,63.49,likely_active,
zenodo_10410523_Pt48CH2O3.cif,54,C1 H2 O3 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.2667,0.8519,65.33,likely_active,
zenodo_10410523_Pt48CH2S.cif,52,C1 H2 Pt48 S1,0.7833,0.5723,0.4375,0.9996,1.0,0.0,0.8077,58.89,uncertain,
zenodo_10410523_Pt48CH3N.cif,53,C1 H3 N1 Pt48,0.7833,0.5741,0.4583,0.9996,1.0,0.2,0.8302,63.45,likely_active,
zenodo_10410523_Pt48CH3NO.cif,54,C1 H3 N1 O1 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.5,0.8519,70.0,likely_active,
zenodo_10410523_Pt48CH3NO2.cif,55,C1 H3 N1 O2 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.2667,0.8364,65.17,likely_active,
zenodo_10410523_Pt48CH4N2.cif,55,C1 H4 N2 Pt48,0.7833,0.5732,0.4375,0.9996,1.0,0.0,0.7636,58.46,uncertain,
zenodo_10410523_Pt48CH4S.cif,54,C1 H4 Pt48 S1,0.7833,0.5751,0.4792,0.9996,1.0,0.0,0.8519,60.0,uncertain,
zenodo_10410523_Pt48CH5N.cif,55,C1 H5 N1 Pt48,0.7833,0.5751,0.4792,0.9996,1.0,0.2,0.8364,63.84,likely_active,
zenodo_10410523_Pt72C10H8.cif,90,C10 H8 Pt72,0.7833,0.5945,0.3333,0.9751,1.0,0.1,0.5333,56.67,uncertain,
zenodo_10410523_Pt72C2H2.cif,76,C2 H2 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.0,0.6316,55.69,uncertain,
zenodo_10410523_Pt72C2H4.cif,78,C2 H4 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.0,0.6154,55.53,uncertain,
zenodo_10410523_Pt72C2H4O.cif,79,C2 H4 O1 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.5,0.6076,65.45,likely_active,
zenodo_10410523_Pt72C2H4O2.cif,80,C2 H4 O2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.6,0.6,67.38,likely_active,
zenodo_10410523_Pt72C2H4O3.cif,81,C2 H4 O3 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.5,0.5926,65.31,likely_active,
zenodo_10410523_Pt72C2H4S.cif,79,C2 H4 Pt72 S1,0.7833,0.5964,0.3333,0.9751,1.0,0.0,0.6076,55.44,uncertain,
zenodo_10410523_Pt72C2H5N.cif,80,C2 H5 N1 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.1,0.6,57.37,uncertain,
zenodo_10410523_Pt72C2H5NO.cif,81,C2 H5 N1 O1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.5,0.5926,65.31,likely_active,
zenodo_10410523_Pt72C2H5NO2.cif,82,C2 H5 N1 O2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.5,0.5854,65.23,likely_active,
zenodo_10410523_Pt72C2H6.cif,80,C2 H6 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.2,0.6,59.37,uncertain,
zenodo_10410523_Pt72C2H6N2.cif,82,C2 H6 N2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.0,0.5854,55.23,uncertain,
zenodo_10410523_Pt72C2H6O.cif,81,C2 H6 O1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.1,0.5926,57.31,uncertain,
zenodo_10410523_Pt72C2H6S.cif,81,C2 H6 Pt72 S1,0.7833,0.5976,0.3333,0.9751,1.0,0.0,0.5926,55.31,uncertain,
zenodo_10410523_Pt72C2H7N.cif,82,C2 H7 N1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.2,0.5854,59.23,uncertain,
zenodo_10410523_Pt72C3H4.cif,79,C3 H4 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.0,0.6076,55.45,uncertain,
zenodo_10410523_Pt72C3H6.cif,81,C3 H6 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.0,0.5926,55.3,uncertain,
zenodo_10410523_Pt72C3H6O.cif,82,C3 H6 O1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.6,0.5854,67.23,likely_active,
zenodo_10410523_Pt72C3H6O2.cif,83,C3 H6 O2 Pt72,0.7833,0.5964,0.3333,0.9751,1.0,1.0,0.5783,75.15,likely_active,
zenodo_10410523_Pt72C3H6O3.cif,84,C3 H6 O3 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.5,0.5714,65.09,likely_active,
zenodo_10410523_Pt72C3H6S.cif,82,C3 H6 Pt72 S1,0.7833,0.597,0.3333,0.9751,1.0,0.2,0.5854,59.23,uncertain,
zenodo_10410523_Pt72C3H7N.cif,83,C3 H7 N1 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.3,0.5783,61.15,likely_active,
zenodo_10410523_Pt72C3H7NO.cif,84,C3 H7 N1 O1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,1.0,0.5714,75.09,likely_active,
zenodo_10410523_Pt72C3H7NO2.cif,85,C3 H7 N1 O2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.6,0.5647,67.03,likely_active,
zenodo_10410523_Pt72C3H8.cif,83,C3 H8 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.1,0.5783,57.16,uncertain,
zenodo_10410523_Pt72C3H8N2.cif,85,C3 H8 N2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.0,0.5647,55.03,uncertain,
zenodo_10410523_Pt72C3H8O.cif,84,C3 H8 O1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.5333,0.5714,65.76,likely_active,
zenodo_10410523_Pt72C3H8S.cif,84,C3 H8 Pt72 S1,0.7833,0.597,0.3333,0.9751,1.0,0.1,0.5714,57.09,uncertain,
zenodo_10410523_Pt72C3H9N.cif,85,C3 H9 N1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.2,0.5647,59.03,uncertain,
zenodo_10410523_Pt72C4H10.cif,86,C4 H10 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.2,0.5581,58.95,uncertain,
zenodo_10410523_Pt72C4H10N2.cif,88,C4 H10 N2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.0,0.5455,54.84,uncertain,
zenodo_10410523_Pt72C4H10O.cif,87,C4 H10 O1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.6333,0.5517,67.56,likely_active,
zenodo_10410523_Pt72C4H10S.cif,87,C4 H10 Pt72 S1,0.7833,0.5976,0.3333,0.9751,1.0,0.1,0.5517,56.9,uncertain,
zenodo_10410523_Pt72C4H11N.cif,88,C4 H11 N1 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.3,0.5455,60.83,likely_active,
zenodo_10410523_Pt72C4H4O.cif,81,C4 H4 O1 Pt72,0.7833,0.5958,0.3333,0.9751,1.0,1.0,0.5926,75.28,likely_active,
zenodo_10410523_Pt72C4H4S.cif,81,C4 H4 Pt72 S1,0.7833,0.5958,0.3333,0.9751,1.0,0.0,0.5926,55.28,uncertain,
zenodo_10410523_Pt72C4H5N.cif,82,C4 H5 N1 Pt72,0.7833,0.5964,0.3333,0.9751,1.0,0.0,0.5854,55.22,uncertain,
zenodo_10410523_Pt72C4H6.cif,82,C4 H6 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.0,0.5854,55.23,uncertain,
zenodo_10410523_Pt72C4H8.cif,84,C4 H8 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.0,0.5714,55.09,uncertain,
zenodo_10410523_Pt72C4H8O.cif,85,C4 H8 O1 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.3,0.5647,61.02,likely_active,
zenodo_10410523_Pt72C4H8O2.cif,86,C4 H8 O2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.1667,0.5581,58.3,uncertain,
zenodo_10410523_Pt72C4H8O3.cif,87,C4 H8 O3 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.5,0.5517,64.9,likely_active,
zenodo_10410523_Pt72C4H8S.cif,85,C4 H8 Pt72 S1,0.7833,0.5964,0.3333,0.9751,1.0,0.0,0.5647,55.01,uncertain,
zenodo_10410523_Pt72C4H9N.cif,86,C4 H9 N1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.0,0.5581,54.96,uncertain,
zenodo_10410523_Pt72C4H9NO.cif,87,C4 H9 N1 O1 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.7,0.5517,68.89,likely_active,
zenodo_10410523_Pt72C4H9NO2.cif,88,C4 H9 N1 O2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.5,0.5455,64.84,likely_active,
zenodo_10410523_Pt72C5H5N.cif,83,C5 H5 N1 Pt72,0.7833,0.5958,0.3333,0.9751,1.0,0.0,0.5783,55.14,uncertain,
zenodo_10410523_Pt72C5H6.cif,83,C5 H6 Pt72,0.7833,0.5951,0.3333,0.9751,1.0,0.3,0.5783,61.13,likely_active,
zenodo_10410523_Pt72C6H6.cif,84,C6 H6 Pt72,0.7833,0.5958,0.3333,0.9751,1.0,0.0,0.5714,55.07,uncertain,
zenodo_10410523_Pt72C6H6O.cif,85,C6 H6 O1 Pt72,0.7833,0.5958,0.3333,0.9751,1.0,0.1,0.5647,57.0,uncertain,
zenodo_10410523_Pt72C6H6S.cif,85,C6 H6 Pt72 S1,0.7833,0.5927,0.3194,0.9751,1.0,0.2,0.5412,58.51,uncertain,
zenodo_10410523_Pt72C6H7N.cif,86,C6 H7 N1 Pt72,0.7833,0.5964,0.3333,0.9751,1.0,0.0,0.5581,54.94,uncertain,
zenodo_10410523_Pt72C7H8.cif,87,C7 H8 Pt72,0.7833,0.5951,0.3333,0.9751,1.0,0.1,0.5517,56.86,uncertain,
zenodo_10410523_Pt72C8H10.cif,90,C8 H10 Pt72,0.7833,0.5958,0.3333,0.9751,1.0,0.1,0.5333,56.69,uncertain,
zenodo_10410523_Pt72C8H6O.cif,87,C8 H6 O1 Pt72,0.7833,0.5958,0.3333,0.9751,1.0,0.0,0.5517,54.87,uncertain,
zenodo_10410523_Pt72C8H6S.cif,87,C8 H6 Pt72 S1,0.7833,0.5951,0.3333,0.9751,1.0,0.0,0.5517,54.86,uncertain,
zenodo_10410523_Pt72C8H7N.cif,88,C8 H7 N1 Pt72,0.7833,0.5945,0.3333,0.9751,1.0,0.3,0.5455,60.79,likely_active,
zenodo_10410523_Pt72C9H7N.cif,89,C9 H7 N1 Pt72,0.7833,0.5933,0.3333,0.9751,1.0,0.1,0.5393,56.71,uncertain,
zenodo_10410523_Pt72C9H8.cif,89,C9 H8 Pt72,0.7833,0.5945,0.3333,0.9751,1.0,0.1,0.5393,56.73,uncertain,
zenodo_10410523_Pt72CH2O.cif,76,C1 H2 O1 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.6,0.6316,67.69,likely_active,
zenodo_10410523_Pt72CH2O2.cif,77,C1 H2 O2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.5,0.6234,65.61,likely_active,
zenodo_10410523_Pt72CH2O3.cif,78,C1 H2 O3 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.6,0.6154,67.53,likely_active,
zenodo_10410523_Pt72CH2S.cif,76,C1 H2 Pt72 S1,0.7833,0.5964,0.3333,0.9751,1.0,0.0,0.6316,55.68,uncertain,
zenodo_10410523_Pt72CH3N.cif,77,C1 H3 N1 Pt72,0.7833,0.597,0.3333,0.9751,1.0,0.2,0.6234,59.61,uncertain,
zenodo_10410523_Pt72CH3NO.cif,78,C1 H3 N1 O1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.5,0.6154,65.53,likely_active,
zenodo_10410523_Pt72CH3NO2.cif,79,C1 H3 N1 O2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.5,0.6076,65.46,likely_active,
zenodo_10410523_Pt72CH4N2.cif,79,C1 H4 N2 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.0,0.6076,55.46,uncertain,
zenodo_10410523_Pt72CH4S.cif,78,C1 H4 Pt72 S1,0.7833,0.5976,0.3333,0.9751,1.0,0.1,0.6154,57.53,uncertain,
zenodo_10410523_Pt72CH5N.cif,79,C1 H5 N1 Pt72,0.7833,0.5976,0.3333,0.9751,1.0,0.2,0.6076,59.46,uncertain,
zenodo_10410523_Rh48C10H8.cif,66,C10 H8 Rh48,0.7833,0.5667,0.3542,0.9996,1.0,0.4,0.5152,62.63,likely_active,
zenodo_10410523_Rh48C2H2.cif,52,C2 H2 Rh48,0.7833,0.5704,0.4167,0.9996,1.0,0.2,0.7692,62.16,likely_active,
zenodo_10410523_Rh48C2H4.cif,54,C2 H4 Rh48,0.7833,0.5741,0.4792,0.9996,1.0,0.0,0.8519,59.98,uncertain,
zenodo_10410523_Rh48C2H4O.cif,55,C2 H4 O1 Rh48,0.7833,0.5732,0.4375,0.9996,1.0,1.0,0.7636,78.46,likely_active,
zenodo_10410523_Rh48C2H4O2.cif,56,C2 H4 O2 Rh48,0.7833,0.5751,0.4792,0.9996,1.0,1.0,0.8214,79.69,likely_active,
zenodo_10410523_Rh48C2H4O3.cif,57,C2 H4 O3 Rh48,0.7833,0.5751,0.4792,0.9996,1.0,0.5,0.807,69.55,likely_active,
zenodo_10410523_Rh48C2H4S.cif,55,C2 H4 Rh48 S1,0.7833,0.5723,0.4375,0.9996,1.0,0.2,0.7636,62.45,likely_active,
zenodo_10410523_Rh48C2H5N.cif,56,C2 H5 N1 Rh48,0.7833,0.5723,0.4375,0.9996,1.0,0.1,0.75,60.31,likely_active,
zenodo_10410523_Rh48C2H5NO.cif,57,C2 H5 N1 O1 Rh48,0.7833,0.5751,0.4792,0.9996,1.0,0.1,0.807,61.55,likely_active,
